object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
76639,346.5,-62.3204,321.951129,-50.736054,1,0.5322,0.5077,0.0148,42.3012,0.02,90
77041,346.276581,-64.011238,320.448031,-49.344136,1,0.3793,0.407,0.6742,41.729,0.019,90
77157,51.328125,-27.784405,223.130589,-55.999499,1,0,0,0,,0.013,6
77192,151.347656,4.181528,235.568369,44.259942,1,0.3227,0.2764,0.0329,40.7513,0.016,62
77222,151.171875,1.342993,238.60252,42.464379,1,0.4342,0.3228,0.3114,41.1398,0.026,90
77340,346.5,-62.3204,321.951129,-50.736054,1,0.8207,0.8217,0.0401,43.5741,0.02,88
77391,346.130127,-63.07262,321.423103,-50.042305,1,1.3214,1.4667,0.1459,45.1288,0.02,95
77518,53.4375,-29.142223,225.90812,-54.336118,1,0.3531,0.3522,0.0125,41.3602,0.008,67
77825,349.046051,-61.943836,320.79653,-51.753706,1,0.1071,0.1065,0.016,38.4603,0.017,42
77906,359.811707,-45.191612,329.485675,-69.150905,1,0.1265,0.0738,0.0297,37.6154,0.01,90
77952,358.665253,-45.783966,330.353593,-68.203652,1,0.1258,0.0858,0.0192,37.9614,0.009,90
78095,151.699219,3.583322,236.533224,44.205648,1,0,0,0,,0.016,65
78677,53.4375,-29.142223,225.90812,-54.336118,1,0,0,0,,0.008,65
78702,349.891296,-64.573555,317.972107,-49.786192,1,0,0,0,,0.023,92
78727,51.679688,-27.447618,222.618229,-55.642263,1,0.1592,0.1479,0.0203,39.2318,0.01,90
78974,152.050781,3.284369,237.157374,44.318466,1,0.6592,0.6572,0.0085,42.9797,0.019,90
79235,52.03125,-26.443335,220.963669,-55.168557,1,0.1639,0.1669,0.0564,39.5206,0.014,42
79819,150.820312,1.64151,237.994507,42.358984,1,0.1742,0.1725,0.0134,39.5994,0.02,42
79921,352.132874,-63.636005,317.424173,-51.095855,1,0.1638,0.1709,0.0219,39.5766,0.021,42
80205,33.925781,-5.979157,170.179895,-60.866303,1,0.8134,0.7508,0.1176,43.3333,0.022,95
80852,151.347656,3.583322,236.252362,43.918627,1,0.2569,0.2659,0.0082,40.6545,0.015,62
80903,52.910156,-26.276812,220.926149,-54.363918,1,0.414,0.4279,0.0171,41.8576,0.008,90
81000,150.996094,2.985506,236.647967,43.28735,1,0.2989,0.3106,0.01,41.0422,0.02,42
81252,33.574219,-4.780192,168.064587,-60.175886,1,0.1494,0.1737,0.6985,39.6157,0.019,62
81464,149.414062,3.433834,234.919132,42.24555,1,0.2854,0.2818,0.3207,40.7987,0.027,42
81665,53.789062,-27.784405,223.685697,-53.845803,1,0,0,0,,0.009,65
82409,348.595886,-63.07262,320.023289,-50.71306,1,0.1147,2.6274,1.1973,46.6786,0.021,42
82702,35.683594,-5.379379,171.992947,-59.253501,1,0.3194,0.2986,0.0204,40.9437,0.02,90
82740,349.615387,-63.636005,318.927246,-50.506542,1,1.0263,1.0228,0.2611,44.1609,0.018,88
83410,51.855469,-26.276812,220.627031,-55.293792,1,0.5138,0.5071,0.0093,42.298,0.014,90
83462,150.820312,3.134927,236.341348,43.230123,1,0.3424,0.3239,0.0179,41.1483,0.016,90
83634,349.285706,-62.884678,319.786163,-51.046461,1,2.1107,1.3813,0.4158,44.968,0.018,95
83821,359.415588,-46.768478,327.729895,-67.686097,1,0,0,0,,0.009,65
83961,1.753247,-46.768478,324.030235,-68.498041,1,0.2177,0.2211,0.0151,40.2004,0.014,90
84306,151.171875,2.537361,237.288526,43.169764,1,0,0,0,,0.024,16
85125,53.085938,-28.122234,224.100909,-54.509752,1,0,0,0,,0.007,65
85490,348.908447,-63.823658,319.169886,-50.176186,1,0.2537,0.5506,0.288,42.513,0.018,90
86487,0.574468,-45.98114,327.041068,-68.778764,1,0.385,0.3847,0.0333,41.5849,0.006,90
86759,348.529419,-61.75544,321.29398,-51.763351,1,0,0,0,,0.016,65
87180,150.820312,1.64151,237.994507,42.358984,1,0.1782,0.182,0.0103,39.7288,0.02,62
87498,152.050781,2.985506,237.495952,44.143927,1,0,0,0,,0.019,16
87608,358.665253,-45.783966,330.353593,-68.203652,1,0.1894,0.2101,0.0179,40.0763,0.009,90
87685,347.861847,-61.943836,321.519104,-51.424048,1,0.3743,0.3612,0.0219,41.4237,0.017,90
87703,51.855469,-26.276812,220.627031,-55.293792,1,0.3246,0.5019,0.3014,42.2711,0.014,90
88073,347.013428,-62.508568,321.472056,-50.73533,1,0,0,0,,0.018,92
88180,149.414062,1.940072,236.565366,41.393323,1,0.2996,2.6936,1.3051,46.7439,0.018,67
88511,53.613281,-28.630989,225.073365,-54.119461,1,0,0,0,,0.006,65
88587,352.711273,-63.823658,316.922299,-51.059403,1,0.7839,0.7789,0.012,43.4314,0.024,90
88600,351.321442,-64.198746,317.458993,-50.429931,1,0.3303,0.315,0.3295,41.0778,0.023,90
88627,32.871094,-4.780192,166.959493,-60.615132,1,0.3934,0.4406,0.0433,41.9329,0.017,67
88980,351.382965,-64.011238,317.574052,-50.604657,1,0,0,0,,0.023,16
89157,348.908447,-63.823658,319.169886,-50.176186,1,0,0,0,,0.018,92
89298,359.811707,-45.191612,329.485675,-69.150905,1,0,0,0,,0.01,16
89387,346.130127,-63.07262,321.423103,-50.042305,1,0.621,0.4739,0.0648,42.1217,0.02,90
89709,52.910156,-25.944481,220.36635,-54.301439,1,0,0,0,,0.01,92
89999,149.238281,3.882372,234.283829,42.351155,1,0.264,0.3194,0.0576,41.1125,0.033,90
90534,152.050781,3.284369,237.157374,44.318466,1,0.1759,0.1913,0.0131,39.8481,0.019,62
91291,352.711273,-63.823658,316.922299,-51.059403,1,0.1826,0.1746,0.0132,39.6288,0.024,90
91335,151.699219,3.583322,236.533224,44.205648,1,1.0655,1.4889,0.2658,45.1692,0.016,88
91460,53.613281,-28.630989,225.073365,-54.119461,1,0.2782,0.5294,0.2771,42.4103,0.006,90
91610,346.130127,-63.07262,321.423103,-50.042305,1,0.2326,0.2302,0.007,40.2992,0.02,42
91644,349.891296,-64.573555,317.972107,-49.786192,1,0.1893,0.1839,0.1322,39.7535,0.023,90
91917,152.050781,2.985506,237.495952,44.143927,1,0.2448,0.274,0.0117,40.7289,0.019,90
92354,51.328125,-27.784405,223.130589,-55.999499,1,0.5449,0.5807,0.0374,42.653,0.013,88
92566,1.753247,-46.768478,324.030235,-68.498041,1,0,0,0,,0.014,16
93362,51.855469,-28.630989,224.73326,-55.649872,1,0,0,0,,0.009,92
93509,51.855469,-26.276812,220.627031,-55.293792,1,0.0587,0.0644,0.0151,37.3066,0.014,42
94229,52.207031,-28.29155,224.208534,-55.300157,1,0.3853,0.4477,0.0268,41.9745,0.007,90
94613,2.457983,-45.389202,324.632685,-69.945696,1,0.0739,0.0616,0.0188,37.2044,0.011,62
95127,351.299988,-62.3204,319.038597,-52.026867,1,1.8136,1.6691,0.2276,45.4751,0.018,95
95147,149.238281,3.882372,234.283829,42.351155,1,0,0,0,,0.033,65
95455,351.259003,-64.386185,317.34486,-50.255113,1,0.4942,0.559,0.1899,42.5528,0.02,90
95483,150.820312,3.732834,235.666318,43.572109,1,0.8512,0.8164,0.0436,43.5568,0.016,88
95580,34.101562,-5.829153,170.247753,-60.638325,1,0.42,0.4311,0.0132,41.877,0.019,90
95690,351.73468,-62.884678,318.284128,-51.651217,1,0.3442,0.3507,0.0052,41.3494,0.019,42
95741,35.332031,-5.979157,172.286722,-59.931743,1,0.5064,0.5368,0.0209,42.4469,0.022,52
95864,53.085938,-27.11186,222.384291,-54.355086,1,0,0,0,,0.007,92
96284,152.050781,3.284369,237.157374,44.318466,1,0.1593,2.4014,0.4125,46.4417,0.019,42
97053,150.117188,3.732834,235.120533,42.993809,1,0,0,0,,0.02,65
97406,347.84671,-64.760857,318.929827,-49.143596,1,0.1163,0.0897,0.8592,38.0649,0.019,15
97850,351.259003,-64.386185,317.34486,-50.255113,1,0.309,0.3005,0.0119,40.9599,0.02,90
97920,150.820312,3.134927,236.341348,43.230123,1,0.3588,0.3524,0.0238,41.3611,0.016,67
98570,1.708861,-45.586655,325.688716,-69.520253,1,0.6197,0.5296,0.0328,42.4113,0.011,42
98749,33.75,-4.630479,168.146242,-59.949072,1,0.1473,0.0973,0.6573,38.2516,0.019,67
99013,350.230255,-61.943836,320.053946,-52.070537,1,0.5255,0.5303,0.022,42.415,0.017,90
99050,52.207031,-26.610098,221.298836,-55.042928,1,0.2972,0.3036,0.1492,40.9851,0.014,42
99261,53.613281,-27.953188,223.929533,-54.024772,1,0.1411,0.0857,0.0282,37.9579,0.007,90
99280,359.811707,-45.191612,329.485675,-69.150905,1,0.2037,0.215,0.0079,40.1324,0.01,62
99642,347.84671,-64.760857,318.929827,-49.143596,1,0.232,0.2369,1.1397,40.3699,0.019,90
99862,52.207031,-28.29155,224.208534,-55.300157,1,0.581,0.5733,0.0141,42.6194,0.007,42
100057,346.130127,-63.07262,321.423103,-50.042305,1,0.832,0.8006,0.0197,43.5045,0.02,90
100097,348.529419,-61.75544,321.29398,-51.763351,1,0.1566,0.1745,0.0186,39.6271,0.016,42
100331,52.207031,-26.610098,221.298836,-55.042928,1,0.1684,0.1999,0.0173,39.9556,0.014,42
101050,32.695312,-4.929937,166.868469,-60.84123,1,0.2222,0.2529,0.0906,40.5303,0.018,90
101298,34.277344,-5.079716,169.526841,-59.95664,1,0.1848,0.1983,0.0069,39.9355,0.019,90
101374,51.855469,-26.276812,220.627031,-55.293792,1,0,0,0,,0.014,16
101489,359.816315,-44.003082,331.45134,-70.123054,1,0.0721,0.0695,0.0025,37.4803,0.013,42
102036,53.789062,-27.784405,223.685697,-53.845803,1,0.2331,0.2269,0.0197,40.2635,0.009,42
102343,51.328125,-27.447618,222.535046,-55.950727,1,0.1081,0.1422,0.0164,39.1394,0.013,67
102363,349.160583,-64.760857,318.219706,-49.458924,1,0.8046,0.7835,0.0167,43.447,0.02,90
102864,0.574468,-45.98114,327.041068,-68.778764,1,0.2123,0.2254,0.0097,40.2473,0.006,42
103023,359.811707,-45.191612,329.485675,-69.150905,1,0.3221,0.2994,0.0125,40.95,0.01,90
103026,348.529419,-61.75544,321.29398,-51.763351,1,0.1949,0.2006,0.0174,39.9637,0.016,42
103100,34.101562,-5.829153,170.247753,-60.638325,1,0.5057,0.435,0.024,41.9001,0.019,90
103145,349.160583,-64.760857,318.219706,-49.458924,1,0.6603,0.638,0.0433,42.901,0.02,90
103171,1.753247,-46.768478,324.030235,-68.498041,1,0,0,0,,0.014,92
103354,150.117188,2.836105,236.124718,42.483719,1,2.7124,2.7655,0.0801,46.8131,0.016,88
103572,52.207031,-28.29155,224.208534,-55.300157,1,0,0,0,,0.007,65
103927,150.820312,1.64151,237.994507,42.358984,1,0.213,0.2282,0.0218,40.2779,0.02,90
103948,33.574219,-4.780192,168.064587,-60.175886,1,0.2257,0.2319,0.1182,40.3169,0.019,52
103967,0.190678,-45.783966,327.956322,-68.803772,1,0.5094,0.4789,0.0608,42.1493,0.005,42
104212,53.789062,-27.784405,223.685697,-53.845803,1,0.3895,0.385,1.0136,41.5869,0.009,90
104476,51.855469,-28.630989,224.73326,-55.649872,1,1.482,1.4819,0.1602,45.1565,0.009,95
104523,152.050781,3.284369,237.157374,44.318466,1,0,0,0,,0.019,16
106177,358.3125,-44.993881,332.185785,-68.685906,1,0.6593,0.5956,0.1033,42.7194,0.009,90
106429,152.050781,2.985506,237.495952,44.143927,1,0,0,0,,0.019,16
106434,33.574219,-4.780192,168.064587,-60.175886,1,0.2861,0.2795,0.0098,40.7789,0.019,62
106594,0.58952,-47.161343,325.385896,-67.769893,1,0.2403,0.237,1.0591,40.371,0.009,88
106730,347.013428,-62.508568,321.472056,-50.73533,1,0.1576,2.2437,0.3333,46.2621,0.018,52
106743,0.574468,-45.98114,327.041068,-68.778764,1,0.2154,0.2539,0.015,40.5405,0.006,90
106818,348.595886,-63.07262,320.023289,-50.71306,1,0,0,0,,0.021,92
106937,53.085938,-28.122234,224.100909,-54.509752,1,0.3656,0.3882,0.8841,41.6079,0.007,52
107193,359.058563,-45.191612,330.695783,-68.844915,1,0.2109,0.1761,0.0082,39.6492,0.011,90
107439,150.46875,3.732834,235.392208,43.283244,1,0.9187,1.5247,0.3061,45.2328,0.02,88
107451,347.861847,-61.943836,321.519104,-51.424048,1,0,0,0,,0.017,65
107568,33.75,-4.630479,168.146242,-59.949072,1,0.1042,0.0802,0.0143,37.8074,0.019,67
107615,150.117188,2.836105,236.124718,42.483719,1,0.1323,2.3872,0.9055,46.426,0.016,42
108141,53.789062,-27.784405,223.685697,-53.845803,1,0.2179,0.2239,0.0151,40.2317,0.009,90
108229,351.321442,-64.198746,317.458993,-50.429931,1,0.1858,0.2022,1.1539,39.9826,0.023,90
108358,349.891296,-64.573555,317.972107,-49.786192,1,0.0769,0.2433,1.0869,40.435,0.023,52
108487,359.816315,-44.003082,331.45134,-70.123054,1,0.1787,0.2401,0.6645,40.4026,0.013,42
108693,0.574468,-45.98114,327.041068,-68.778764,1,0.4868,0.4183,0.0364,41.7991,0.006,90
108739,53.085938,-28.122234,224.100909,-54.509752,1,0.4453,0.4388,0.0272,41.9226,0.007,90
108888,358.648071,-46.37508,329.462659,-67.716008,1,0.6247,0.5951,0.0599,42.7172,0.009,90
109036,1.753247,-46.768478,324.030235,-68.498041,1,0.1924,0.1862,0.2684,39.7838,0.014,90
109294,359.814819,-44.399834,330.775011,-69.801007,1,0.3014,0.3643,0.807,41.4461,0.009,90
109860,0.929752,-44.597992,328.531426,-70.083244,1,0.2708,0.2639,0.0184,40.6357,0.011,42
109903,150.996094,2.388015,237.313912,42.939977,1,0.3892,0.3579,0.0137,41.4006,0.021,62
109937,149.414062,3.433834,234.919132,42.24555,1,0.662,0.6423,0.0188,42.919,0.027,88
110241,34.453125,-5.229529,169.987075,-59.956185,1,0.1072,0.0924,0.4007,38.1327,0.019,42
110257,148.886719,2.686724,235.347248,41.389003,1,0.9318,0.8495,0.0379,43.6631,0.028,88
110270,54.667969,-27.615883,223.610785,-53.05084,1,0.8259,0.8541,0.0446,43.6776,0.009,90
110387,151.347656,4.181528,235.568369,44.259942,1,0.4318,0.4218,0.6713,41.8205,0.016,90
110551,51.328125,-27.447618,222.535046,-55.950727,1,0.4861,0.3027,0.3931,40.9783,0.013,88
110958,349.615387,-63.636005,318.927246,-50.506542,1,0.463,0.4742,0.5031,42.1236,0.018,90
111281,0.58952,-47.161343,325.385896,-67.769893,1,1.4967,1.6014,0.0895,45.3643,0.009,42
111283,150.46875,1.64151,237.714575,42.075234,1,0.6565,0.6363,0.0252,42.8941,0.017,90
111448,51.855469,-27.953188,223.543603,-55.56147,1,0,0,0,,0.008,65
111650,351.73468,-62.884678,318.284128,-51.651217,1,0,0,0,,0.019,65
111795,34.453125,-5.229529,169.987075,-59.956185,1,0.407,0.3077,1.0584,41.0187,0.019,90
112151,349.966217,-62.696659,319.542989,-51.376556,1,0.5341,0.5419,0.0204,42.4716,0.021,90
112462,33.574219,-4.780192,168.064587,-60.175886,1,0.4045,0.4356,0.0299,41.904,0.019,90
112629,346.276581,-64.011238,320.448031,-49.344136,1,0,0,0,,0.019,16
112782,32.871094,-4.780192,166.959493,-60.615132,1,0.4211,0.4038,0.0224,41.7088,0.017,90
112886,351.953644,-62.132156,318.777388,-52.347124,1,0,0,0,,0.019,65
113028,151.699219,3.583322,236.533224,44.205648,1,0,0,0,,0.016,65
113669,351.299988,-62.3204,319.038597,-52.026867,1,0.2914,0.2905,0.0061,40.8748,0.018,15
113982,359.805206,-46.768478,327.135979,-67.829903,1,0.7438,0.9216,0.1482,43.8813,0.011,90
114191,33.574219,-6.579593,170.455585,-61.548219,1,0,0,0,,0.021,65
114341,151.699219,3.583322,236.533224,44.205648,1,0.1709,2.3232,0.5051,46.3542,0.016,42
114626,2.07113,-45.191612,325.606223,-69.989264,1,0.5702,0.5408,0.0178,42.4659,0.011,90
114670,150.996094,2.388015,237.313912,42.939977,1,0.293,0.2607,0.067,40.6057,0.021,90
114715,0.965665,-46.37508,325.845907,-68.579427,1,0.2141,0.202,0.0362,39.9807,0.007,67
115053,33.925781,-5.979157,170.179895,-60.866303,1,0.1649,0.1424,0.2329,39.1427,0.022,42
115336,351.73468,-62.884678,318.284128,-51.651217,1,1.7312,1.7123,0.0766,45.5432,0.019,95
115670,151.347656,3.583322,236.252362,43.918627,1,0,0,0,,0.015,16
115792,352.711273,-63.823658,316.922299,-51.059403,1,0.2389,0.2859,0.0505,40.835,0.024,90
115859,148.886719,2.686724,235.347248,41.389003,1,1.4248,1.2871,0.1757,44.7782,0.028,88
115937,51.679688,-27.447618,222.618229,-55.642263,1,0,0,0,,0.01,65
116212,150.644531,3.583322,235.698235,43.342784,1,0.2344,0.2757,1.1756,40.7443,0.018,90
116570,51.855469,-27.953188,223.543603,-55.56147,1,0,0,0,,0.008,16
116720,34.980469,-6.279288,172.180075,-60.389399,1,0.4081,0.3212,0.0367,41.1269,0.023,90
117104,346.130127,-63.07262,321.423103,-50.042305,1,0,0,0,,0.02,92
117184,352.132874,-63.636005,317.424173,-51.095855,1,0,0,0,,0.021,16
117393,52.910156,-25.944481,220.36635,-54.301439,1,0.8259,0.8295,0.0204,43.5993,0.01,90
118211,151.699219,3.583322,236.533224,44.205648,1,0.242,0.2139,1.1778,40.1199,0.016,90
118422,149.589844,3.583322,234.885369,42.474696,1,0,0,0,,0.024,65
118455,347.861847,-61.943836,321.519104,-51.424048,1,0.1346,0.1396,0.3139,39.0951,0.017,90
118770,53.085938,-28.122234,224.100909,-54.509752,1,0.2642,0.6375,0.0267,42.8991,0.007,90
118868,350.230255,-61.943836,320.053946,-52.070537,1,0,0,0,,0.017,65
118979,2.457983,-45.389202,324.632685,-69.945696,1,0.2374,0.528,0.142,42.4036,0.011,67
119215,52.03125,-26.443335,220.963669,-55.168557,1,0.249,0.2486,0.0069,40.4887,0.014,90
119383,0.949367,-45.586655,326.991548,-69.251686,1,0.3501,0.2602,0.6723,40.6012,0.013,42
119647,151.523438,3.134927,236.900695,43.80317,1,0.1844,0.1571,0.021,39.3762,0.019,62
119811,348.586945,-64.573555,318.693903,-49.477869,1,0.7287,0.7966,0.0308,43.4912,0.018,90
120356,32.695312,-4.929937,166.868469,-60.84123,1,0.0582,0.0543,0.0185,36.9203,0.018,42
120927,152.050781,3.284369,237.157374,44.318466,1,0.4807,0.4897,0.0334,42.2071,0.019,90
121107,35.332031,-5.979157,172.286722,-59.931743,1,0.544,0.2209,0.2405,40.1982,0.022,90
121182,53.085938,-28.122234,224.100909,-54.509752,1,0,0,0,,0.007,65
121224,359.811707,-45.191612,329.485675,-69.150905,1,0.1244,2.3005,0.4304,46.3283,0.01,42
121301,52.207031,-28.630989,224.800211,-55.343637,1,0.1459,0.1449,1.125,39.1845,0.009,62
121440,53.613281,-28.630989,225.073365,-54.119461,1,0.223,0.2219,0.153,40.2089,0.006,42
121705,352.132874,-63.636005,317.424173,-51.095855,1,0.1125,0.1219,0.0187,38.7767,0.021,42
121883,150.117188,2.836105,236.124718,42.483719,1,0,0,0,,0.016,65
122235,53.085938,-28.122234,224.100909,-54.509752,1,0,0,0,,0.007,65
122275,54.667969,-27.615883,223.610785,-53.05084,1,0.3172,0.5059,0.1684,42.2916,0.009,90
122716,33.398438,-3.732834,166.49228,-59.466614,1,0,0,0,,0.022,65
123151,52.207031,-28.29155,224.208534,-55.300157,1,0.2548,0.2657,0.0184,40.6528,0.007,62
123211,150.996094,2.985506,236.647967,43.28735,1,1.6177,1.6654,0.0205,45.4691,0.02,88
123743,152.050781,2.985506,237.495952,44.143927,1,0.2016,0.2129,0.0188,40.1084,0.019,90
123926,151.171875,1.342993,238.60252,42.464379,1,0,0,0,,0.026,16
124183,33.574219,-6.579593,170.455585,-61.548219,1,0,0,0,,0.021,65
124188,348.908447,-63.823658,319.169886,-50.176186,1,0,0,0,,0.018,65
124679,346.276581,-64.011238,320.448031,-49.344136,1,0.3602,0.3409,0.0345,41.2771,0.019,52
124762,347.861847,-61.943836,321.519104,-51.424048,1,0.1442,2.8043,0.6276,46.8496,0.017,42
125095,352.711273,-63.823658,316.922299,-51.059403,1,0,0,0,,0.024,65
125242,349.891296,-64.573555,317.972107,-49.786192,1,0.2721,0.5662,0.2621,42.5866,0.023,90
125426,349.429535,-62.508568,320.039643,-51.393745,1,1.1327,1.1093,0.0315,44.3789,0.02,88
125762,1.753247,-46.768478,324.030235,-68.498041,1,0,0,0,,0.014,65
126061,349.966217,-62.696659,319.542989,-51.376556,1,0,0,0,,0.021,65
126084,149.238281,3.882372,234.283829,42.351155,1,0.125,0.1223,0.4578,38.7846,0.033,90
126970,150.996094,2.985506,236.647967,43.28735,1,0,0,0,,0.02,16
127056,34.453125,-5.229529,169.987075,-59.956185,1,0.1629,0.1385,0.0373,39.0772,0.019,42
127488,348.908447,-63.823658,319.169886,-50.176186,1,0,0,0,,0.018,65
127773,53.085938,-27.11186,222.384291,-54.355086,1,0,0,0,,0.007,65
127996,346.5625,-63.448284,320.82472,-49.866957,1,0.6993,0.6759,0.0121,43.0539,0.021,95
128339,0.965665,-46.37508,325.845907,-68.579427,1,0.2192,2.1719,1.142,46.176,0.007,67
128405,352.398651,-62.696659,318.017427,-51.967966,1,0,0,0,,0.02,65
128488,150.46875,1.64151,237.714575,42.075234,1,0.1333,0.1194,0.0257,38.7277,0.017,42
128518,34.101562,-5.829153,170.247753,-60.638325,1,0.5644,0.5449,0.042,42.4859,0.019,90
128564,150.117188,2.238686,236.784618,42.139082,1,0.4541,2.8846,1.1987,46.9235,0.016,90
128737,52.558594,-27.279613,222.538937,-54.845107,1,0.4204,0.427,0.0598,41.8523,0.008,90
128746,152.050781,2.985506,237.495952,44.143927,1,0.3408,0.3671,0.5585,41.4654,0.019,52
128967,150.644531,3.583322,235.698235,43.342784,1,0.3145,0.3149,0.0153,41.077,0.018,90
129490,34.453125,-5.229529,169.987075,-59.956185,1,0.3803,0.4821,0.2384,42.1664,0.019,42
129503,150.292969,2.686724,236.427488,42.541447,1,0.1939,0.1882,0.014,39.8092,0.016,52
129861,351.321442,-64.198746,317.458993,-50.429931,1,0.518,0.5215,0.0294,42.371,0.023,90
130404,150.820312,3.732834,235.666318,43.572109,1,0.2531,0.2629,0.0072,40.6262,0.016,42
130502,35.683594,-5.379379,171.992947,-59.253501,1,0.2141,0.1909,0.0935,39.8439,0.02,90
130625,1.708861,-45.586655,325.688716,-69.520253,1,0,0,0,,0.011,16
130750,359.816315,-44.003082,331.45134,-70.123054,1,0.2536,0.2917,0.7396,40.885,0.013,90
131181,34.101562,-5.829153,170.247753,-60.638325,1,0,0,0,,0.019,16
131305,351.382965,-64.011238,317.574052,-50.604657,1,0.2846,0.3113,0.0407,41.0484,0.023,90
131368,150.996094,2.388015,237.313912,42.939977,1,0,0,0,,0.021,65
131814,151.699219,3.583322,236.533224,44.205648,1,0.2823,0.5387,0.2038,42.4557,0.016,90
131815,32.695312,-4.929937,166.868469,-60.84123,1,0.3521,0.352,0.0254,41.3584,0.018,90
132021,359.058563,-45.191612,330.695783,-68.844915,1,0.2525,0.6394,0.1855,42.9069,0.011,90
132278,359.415588,-46.768478,327.729895,-67.686097,1,0,0,0,,0.009,92
133191,346.276581,-64.011238,320.448031,-49.344136,1,0.4648,0.4423,0.0247,41.943,0.019,90
135054,350.230255,-61.943836,320.053946,-52.070537,1,0.3893,0.4001,0.3373,41.6849,0.017,90
135067,148.886719,2.686724,235.347248,41.389003,1,0.5285,0.5059,0.6484,42.2917,0.028,90
135097,151.171875,1.342993,238.60252,42.464379,1,0.2066,0.3032,0.0238,40.9819,0.026,42
135357,51.855469,-28.630989,224.73326,-55.649872,1,0,0,0,,0.009,65
135588,151.523438,3.134927,236.900695,43.80317,1,0,0,0,,0.019,16
135790,150.117188,2.238686,236.784618,42.139082,1,0.4136,0.3284,0.7703,41.1829,0.016,90
135813,0.58952,-47.161343,325.385896,-67.769893,1,0.2577,0.2445,0.0139,40.4473,0.009,52
136110,53.261719,-27.615883,223.280041,-54.281374,1,0.3785,0.4183,0.7565,41.7995,0.006,90
136352,51.328125,-27.784405,223.130589,-55.999499,1,0,0,0,,0.013,65
136407,33.574219,-4.780192,168.064587,-60.175886,1,0.111,0.0954,0.01,38.207,0.019,42
136704,150.820312,3.732834,235.666318,43.572109,1,0.2725,1.2302,1.1813,44.6568,0.016,62
136931,52.558594,-27.279613,222.538937,-54.845107,1,0.3304,0.3783,0.1057,41.5421,0.008,52
136949,351.321442,-64.198746,317.458993,-50.429931,1,0,0,0,,0.023,65
137510,346.5625,-63.448284,320.82472,-49.866957,1,0,0,0,,0.021,65
137645,51.855469,-26.276812,220.627031,-55.293792,1,0.159,0.1754,0.013,39.639,0.014,42
138068,150.292969,2.686724,236.427488,42.541447,1,0.227,2.7496,0.8355,46.7979,0.016,42
138263,51.328125,-27.784405,223.130589,-55.999499,1,0.4085,0.4242,0.0398,41.8353,0.013,90
138415,349.429535,-62.508568,320.039643,-51.393745,1,0.2761,0.25,0.0203,40.5026,0.02,42
